feedback_id,customer_id,rating,review_text,sentiment_score,feedback_date,created_at
4411,7412,5,Amazing! Will buy again.,0.76,2024-08-15,2026-02-12 12:59:22
4412,7419,5,Great product! Highly recommend.,0.72,2024-08-30,2026-02-12 12:59:22
4413,7419,4,Amazing! Will buy again.,0.89,2024-11-24,2026-02-12 12:59:22
4414,7420,5,Great product! Highly recommend.,0.93,2024-03-26,2026-02-12 12:59:22
4415,7426,3,It's okay. Average product.,0.11,2023-11-01,2026-02-12 12:59:22
4416,7426,4,Very satisfied with my purchase.,0.73,2024-04-28,2026-02-12 12:59:22
4417,7427,3,It's okay. Average product.,-0.14,2024-07-20,2026-02-12 12:59:22
4418,7427,5,Perfect! Exceeded expectations.,0.8,2024-03-04,2026-02-12 12:59:22
4419,7427,4,Excellent quality and fast shipping.,0.99,2024-03-28,2026-02-12 12:59:22
4420,7430,4,Very satisfied with my purchase.,0.65,2024-10-22,2026-02-12 12:59:22
4421,7430,3,It's okay. Average product.,0.1,2023-05-14,2026-02-12 12:59:22
4422,7430,4,Excellent quality and fast shipping.,0.89,2024-08-10,2026-02-12 12:59:22
4423,7435,2,Had to return it.,-0.91,2024-10-21,2026-02-12 12:59:22
4424,7435,4,Perfect! Exceeded expectations.,0.62,2024-04-20,2026-02-12 12:59:22
4425,7436,1,Took too long to arrive.,-0.82,2024-03-07,2026-02-12 12:59:22
4426,7436,5,Great product! Highly recommend.,0.6,2023-06-21,2026-02-12 12:59:22
4427,7436,5,Amazing! Will buy again.,0.6,2024-05-08,2026-02-12 12:59:22
4428,7443,4,Amazing! Will buy again.,0.53,2024-06-07,2026-02-12 12:59:22
4429,7443,5,Excellent quality and fast shipping.,0.94,2024-12-10,2026-02-12 12:59:22
4430,7443,2,Took too long to arrive.,-0.55,2023-10-06,2026-02-12 12:59:22
4431,7444,5,Very satisfied with my purchase.,0.65,2024-11-05,2026-02-12 12:59:22
4432,7444,1,Not worth the price.,-0.96,2024-12-27,2026-02-12 12:59:22
4433,7444,5,Very satisfied with my purchase.,0.62,2024-12-29,2026-02-12 12:59:22
4434,7445,3,It's okay. Average product.,0.0,2024-06-01,2026-02-12 12:59:22
4435,7445,3,It's okay. Average product.,0.12,2024-10-11,2026-02-12 12:59:22
4436,7445,3,It's okay. Average product.,0.14,2024-11-23,2026-02-12 12:59:22
4437,7446,5,Excellent quality and fast shipping.,0.71,2024-08-29,2026-02-12 12:59:22
4438,7446,4,Great product! Highly recommend.,0.66,2023-09-12,2026-02-12 12:59:22
4439,7446,4,Excellent quality and fast shipping.,0.55,2024-09-16,2026-02-12 12:59:22
4440,7450,4,Perfect! Exceeded expectations.,0.67,2024-05-04,2026-02-12 12:59:22
4441,7453,4,Very satisfied with my purchase.,0.96,2022-12-21,2026-02-12 12:59:22
4442,7453,5,Amazing! Will buy again.,0.69,2023-09-01,2026-02-12 12:59:22
4443,7453,3,It's okay. Average product.,0.17,2023-08-31,2026-02-12 12:59:22
4444,7455,4,Amazing! Will buy again.,0.87,2024-04-03,2026-02-12 12:59:22
4445,7457,3,It's okay. Average product.,0.07,2022-05-09,2026-02-12 12:59:22
4446,7457,2,Not worth the price.,-0.72,2024-05-22,2026-02-12 12:59:22
4447,7457,5,Perfect! Exceeded expectations.,0.53,2023-11-10,2026-02-12 12:59:22
4448,7458,4,Perfect! Exceeded expectations.,0.65,2022-03-16,2026-02-12 12:59:22
4449,7458,3,It's okay. Average product.,-0.18,2023-05-27,2026-02-12 12:59:22
4450,7463,3,It's okay. Average product.,-0.1,2024-12-23,2026-02-12 12:59:22
4451,7463,2,Had to return it.,-0.3,2024-12-13,2026-02-12 12:59:22
4452,7464,5,Great product! Highly recommend.,0.84,2024-07-12,2026-02-12 12:59:22
4453,7464,1,Had to return it.,-0.94,2024-11-24,2026-02-12 12:59:22
4454,7465,4,Great product! Highly recommend.,0.71,2024-05-06,2026-02-12 12:59:22
4455,7468,4,Amazing! Will buy again.,0.79,2024-01-07,2026-02-12 12:59:22
4456,7468,3,It's okay. Average product.,-0.17,2023-12-08,2026-02-12 12:59:22
4457,7470,4,Amazing! Will buy again.,0.96,2024-06-28,2026-02-12 12:59:22
4458,7470,4,Excellent quality and fast shipping.,0.99,2024-11-23,2026-02-12 12:59:22
4459,7473,4,Amazing! Will buy again.,0.95,2024-09-09,2026-02-12 12:59:22
4460,7475,2,Poor quality. Would not recommend.,-0.95,2024-10-06,2026-02-12 12:59:22
4461,7475,4,Perfect! Exceeded expectations.,0.57,2024-06-26,2026-02-12 12:59:22
4462,7476,4,Very satisfied with my purchase.,0.81,2024-04-13,2026-02-12 12:59:22
4463,7476,5,Great product! Highly recommend.,0.68,2024-04-24,2026-02-12 12:59:22
4464,7480,3,It's okay. Average product.,0.19,2024-09-07,2026-02-12 12:59:22
4465,7480,3,It's okay. Average product.,0.12,2024-05-13,2026-02-12 12:59:22
4466,7483,2,Had to return it.,-0.95,2024-08-22,2026-02-12 12:59:22
4467,7483,5,Very satisfied with my purchase.,0.71,2023-06-22,2026-02-12 12:59:22
4468,7487,3,It's okay. Average product.,-0.17,2024-07-02,2026-02-12 12:59:22
4469,7490,5,Great product! Highly recommend.,0.98,2024-09-12,2026-02-12 12:59:22
4470,7490,2,Took too long to arrive.,-0.41,2024-01-12,2026-02-12 12:59:22
4471,7492,4,Very satisfied with my purchase.,0.53,2023-02-18,2026-02-12 12:59:22
4472,7501,3,It's okay. Average product.,0.13,2022-12-19,2026-02-12 12:59:22
4473,7501,4,Very satisfied with my purchase.,0.89,2024-12-30,2026-02-12 12:59:22
4474,7501,3,It's okay. Average product.,-0.02,2023-02-02,2026-02-12 12:59:22
4475,7504,3,It's okay. Average product.,-0.03,2024-10-28,2026-02-12 12:59:22
4476,7504,1,Not worth the price.,-0.58,2023-11-19,2026-02-12 12:59:22
4477,7504,3,It's okay. Average product.,-0.12,2024-09-18,2026-02-12 12:59:22
4478,7512,4,Very satisfied with my purchase.,0.74,2024-07-28,2026-02-12 12:59:22
4479,7512,2,Took too long to arrive.,-0.57,2024-05-15,2026-02-12 12:59:22
4480,7512,1,Not worth the price.,-0.89,2023-09-13,2026-02-12 12:59:22
4481,7514,4,Great product! Highly recommend.,0.68,2022-11-11,2026-02-12 12:59:22
4482,7514,3,It's okay. Average product.,0.11,2024-07-25,2026-02-12 12:59:22
4483,7514,3,It's okay. Average product.,-0.16,2023-08-21,2026-02-12 12:59:22
4484,7519,3,It's okay. Average product.,0.15,2024-07-04,2026-02-12 12:59:22
4485,7524,2,Had to return it.,-0.66,2024-11-15,2026-02-12 12:59:22
4486,7529,5,Excellent quality and fast shipping.,0.87,2023-09-01,2026-02-12 12:59:22
4487,7529,2,Not worth the price.,-0.37,2024-04-22,2026-02-12 12:59:22
4488,7538,5,Excellent quality and fast shipping.,0.9,2022-11-18,2026-02-12 12:59:22
4489,7538,5,Great product! Highly recommend.,0.91,2024-01-16,2026-02-12 12:59:22
4490,7538,3,It's okay. Average product.,0.03,2024-07-01,2026-02-12 12:59:22
4491,7543,4,Very satisfied with my purchase.,0.93,2024-12-07,2026-02-12 12:59:22
4492,7546,1,Took too long to arrive.,-0.3,2022-12-27,2026-02-12 12:59:22
4493,7546,3,It's okay. Average product.,0.12,2024-07-22,2026-02-12 12:59:22
4494,7546,5,Amazing! Will buy again.,0.92,2024-04-28,2026-02-12 12:59:22
4495,7547,4,Amazing! Will buy again.,0.82,2024-12-03,2026-02-12 12:59:22
4496,7547,3,It's okay. Average product.,0.11,2024-12-27,2026-02-12 12:59:22
4497,7552,4,Perfect! Exceeded expectations.,0.92,2024-01-08,2026-02-12 12:59:22
4498,7552,4,Very satisfied with my purchase.,0.63,2024-09-30,2026-02-12 12:59:22
4499,7554,5,Excellent quality and fast shipping.,0.66,2023-12-02,2026-02-12 12:59:22
4500,7554,2,Not as described. Disappointed.,-0.62,2024-05-12,2026-02-12 12:59:22
4501,7554,4,Perfect! Exceeded expectations.,0.83,2023-06-01,2026-02-12 12:59:22
4502,7556,4,Great product! Highly recommend.,0.92,2024-09-17,2026-02-12 12:59:22
4503,7560,4,Very satisfied with my purchase.,0.99,2024-10-20,2026-02-12 12:59:22
4504,7560,5,Very satisfied with my purchase.,0.95,2024-12-12,2026-02-12 12:59:22
4505,7563,4,Great product! Highly recommend.,0.72,2024-08-19,2026-02-12 12:59:22
4506,7565,3,It's okay. Average product.,0.11,2023-07-10,2026-02-12 12:59:22
4507,7565,3,It's okay. Average product.,-0.18,2024-01-04,2026-02-12 12:59:22
4508,7568,5,Very satisfied with my purchase.,0.63,2023-11-01,2026-02-12 12:59:22
4509,7568,4,Perfect! Exceeded expectations.,0.84,2024-06-12,2026-02-12 12:59:22
4510,7570,4,Perfect! Exceeded expectations.,0.53,2024-03-21,2026-02-12 12:59:22
4511,7570,3,It's okay. Average product.,-0.01,2024-05-19,2026-02-12 12:59:22
4512,7574,4,Very satisfied with my purchase.,0.54,2024-12-24,2026-02-12 12:59:22
4513,7574,4,Amazing! Will buy again.,0.71,2024-09-29,2026-02-12 12:59:22
4514,7574,5,Amazing! Will buy again.,0.97,2024-11-13,2026-02-12 12:59:22
4515,7575,4,Very satisfied with my purchase.,0.62,2023-07-03,2026-02-12 12:59:22
4516,7575,5,Very satisfied with my purchase.,0.75,2023-06-10,2026-02-12 12:59:22
4517,7576,5,Amazing! Will buy again.,0.87,2024-07-06,2026-02-12 12:59:22
4518,7576,3,It's okay. Average product.,0.2,2023-05-11,2026-02-12 12:59:22
4519,7576,2,Poor quality. Would not recommend.,-0.54,2024-09-08,2026-02-12 12:59:22
4520,7578,3,It's okay. Average product.,0.06,2024-02-17,2026-02-12 12:59:22
4521,7578,4,Excellent quality and fast shipping.,0.59,2022-08-18,2026-02-12 12:59:22
4522,7578,4,Amazing! Will buy again.,0.95,2024-05-16,2026-02-12 12:59:22
4523,7580,5,Great product! Highly recommend.,0.88,2024-01-01,2026-02-12 12:59:22
4524,7580,2,Poor quality. Would not recommend.,-0.83,2024-10-03,2026-02-12 12:59:22
4525,7581,5,Perfect! Exceeded expectations.,0.58,2024-08-01,2026-02-12 12:59:22
4526,7584,5,Very satisfied with my purchase.,0.95,2024-08-24,2026-02-12 12:59:22
4527,7588,4,Great product! Highly recommend.,0.94,2024-06-03,2026-02-12 12:59:22
4528,7588,5,Amazing! Will buy again.,0.57,2024-06-18,2026-02-12 12:59:22
4529,7588,5,Very satisfied with my purchase.,0.87,2024-02-20,2026-02-12 12:59:22
4530,7599,3,It's okay. Average product.,-0.02,2024-11-15,2026-02-12 12:59:22
4531,7599,2,Not as described. Disappointed.,-0.55,2024-11-21,2026-02-12 12:59:22
4532,7600,4,Very satisfied with my purchase.,0.89,2024-07-17,2026-02-12 12:59:22
4533,7600,4,Excellent quality and fast shipping.,0.63,2024-05-22,2026-02-12 12:59:22
4534,7600,5,Great product! Highly recommend.,0.81,2024-06-01,2026-02-12 12:59:22
4535,7602,5,Amazing! Will buy again.,0.69,2024-02-04,2026-02-12 12:59:22
4536,7602,5,Amazing! Will buy again.,0.52,2023-12-17,2026-02-12 12:59:22
4537,7602,4,Perfect! Exceeded expectations.,0.9,2023-05-26,2026-02-12 12:59:22
4538,7603,3,It's okay. Average product.,0.09,2024-11-11,2026-02-12 12:59:22
4539,7604,5,Amazing! Will buy again.,0.68,2024-08-13,2026-02-12 12:59:22
4540,7604,4,Very satisfied with my purchase.,0.95,2024-11-25,2026-02-12 12:59:22
4541,7604,5,Amazing! Will buy again.,0.62,2024-03-31,2026-02-12 12:59:22
4542,7607,5,Excellent quality and fast shipping.,0.78,2024-09-25,2026-02-12 12:59:22
4543,7607,2,Had to return it.,-0.51,2022-05-26,2026-02-12 12:59:22
4544,7608,2,Not as described. Disappointed.,-0.58,2022-11-18,2026-02-12 12:59:22
4545,7611,2,Had to return it.,-0.35,2024-08-07,2026-02-12 12:59:22
4546,7611,5,Perfect! Exceeded expectations.,0.6,2024-06-05,2026-02-12 12:59:22
4547,7611,4,Perfect! Exceeded expectations.,0.65,2022-04-15,2026-02-12 12:59:22
4548,7614,4,Amazing! Will buy again.,0.88,2024-10-09,2026-02-12 12:59:22
4549,7614,5,Excellent quality and fast shipping.,0.82,2023-04-19,2026-02-12 12:59:22
4550,7622,5,Great product! Highly recommend.,0.62,2024-08-11,2026-02-12 12:59:22
4551,7622,5,Perfect! Exceeded expectations.,0.81,2024-08-20,2026-02-12 12:59:22
4552,7629,3,It's okay. Average product.,-0.04,2023-12-09,2026-02-12 12:59:22
4553,7629,3,It's okay. Average product.,0.17,2024-10-28,2026-02-12 12:59:22
4554,7633,5,Very satisfied with my purchase.,0.51,2022-03-25,2026-02-12 12:59:22
4555,7636,2,Not as described. Disappointed.,-0.83,2024-07-01,2026-02-12 12:59:22
4556,7636,1,Not as described. Disappointed.,-0.47,2024-04-06,2026-02-12 12:59:22
4557,7636,5,Amazing! Will buy again.,0.51,2024-03-30,2026-02-12 12:59:22
4558,7643,3,It's okay. Average product.,-0.07,2024-12-23,2026-02-12 12:59:22
4559,7643,5,Excellent quality and fast shipping.,0.51,2024-09-07,2026-02-12 12:59:22
4560,7647,5,Amazing! Will buy again.,0.66,2024-08-05,2026-02-12 12:59:22
4561,7647,4,Great product! Highly recommend.,0.59,2024-08-19,2026-02-12 12:59:22
4562,7647,4,Excellent quality and fast shipping.,0.68,2024-08-17,2026-02-12 12:59:22
4563,7658,5,Perfect! Exceeded expectations.,0.5,2024-07-21,2026-02-12 12:59:22
4564,7658,5,Amazing! Will buy again.,0.62,2024-12-03,2026-02-12 12:59:22
4565,7660,5,Perfect! Exceeded expectations.,0.93,2023-12-25,2026-02-12 12:59:22
4566,7660,5,Amazing! Will buy again.,0.64,2023-09-14,2026-02-12 12:59:22
4567,7660,4,Great product! Highly recommend.,0.94,2023-05-30,2026-02-12 12:59:22
4568,7662,4,Excellent quality and fast shipping.,0.94,2022-05-01,2026-02-12 12:59:22
4569,7662,5,Amazing! Will buy again.,0.8,2024-04-06,2026-02-12 12:59:22
4570,7662,3,It's okay. Average product.,0.04,2024-03-17,2026-02-12 12:59:22
4571,7663,4,Amazing! Will buy again.,0.79,2024-05-28,2026-02-12 12:59:22
4572,7667,4,Great product! Highly recommend.,0.56,2024-12-30,2026-02-12 12:59:22
4573,7667,2,Not as described. Disappointed.,-0.47,2024-10-06,2026-02-12 12:59:22
4574,7669,5,Very satisfied with my purchase.,0.57,2024-01-14,2026-02-12 12:59:22
4575,7669,4,Very satisfied with my purchase.,0.83,2023-09-26,2026-02-12 12:59:22
4576,7673,4,Perfect! Exceeded expectations.,0.94,2024-05-09,2026-02-12 12:59:22
4577,7673,2,Took too long to arrive.,-0.76,2024-03-02,2026-02-12 12:59:22
4578,7673,5,Very satisfied with my purchase.,0.59,2023-05-09,2026-02-12 12:59:22
4579,7674,5,Perfect! Exceeded expectations.,0.99,2024-11-02,2026-02-12 12:59:22
4580,7674,4,Amazing! Will buy again.,0.74,2024-12-14,2026-02-12 12:59:22
4581,7675,2,Not worth the price.,-0.54,2024-06-15,2026-02-12 12:59:22
4582,7675,4,Excellent quality and fast shipping.,0.99,2024-07-02,2026-02-12 12:59:22
4583,7678,5,Very satisfied with my purchase.,0.84,2024-10-23,2026-02-12 12:59:22
4584,7678,4,Perfect! Exceeded expectations.,0.85,2024-10-02,2026-02-12 12:59:22
4585,7685,4,Very satisfied with my purchase.,0.91,2023-01-14,2026-02-12 12:59:22
4586,7687,1,Poor quality. Would not recommend.,-0.55,2024-12-11,2026-02-12 12:59:22
4587,7692,4,Perfect! Exceeded expectations.,0.54,2023-03-08,2026-02-12 12:59:22
4588,7694,3,It's okay. Average product.,0.12,2024-03-18,2026-02-12 12:59:22
4589,7696,2,Had to return it.,-0.89,2024-03-09,2026-02-12 12:59:22
4590,7696,5,Perfect! Exceeded expectations.,0.58,2024-06-30,2026-02-12 12:59:22
4591,7696,3,It's okay. Average product.,0.14,2024-03-22,2026-02-12 12:59:22
4592,7697,4,Amazing! Will buy again.,0.88,2024-11-08,2026-02-12 12:59:22
4593,7697,4,Great product! Highly recommend.,0.65,2024-11-18,2026-02-12 12:59:22
4594,7700,4,Very satisfied with my purchase.,0.89,2024-09-23,2026-02-12 12:59:22
4595,7702,4,Great product! Highly recommend.,0.92,2024-03-11,2026-02-12 12:59:22
4596,7705,3,It's okay. Average product.,0.09,2024-07-06,2026-02-12 12:59:22
4597,7705,4,Very satisfied with my purchase.,0.74,2024-10-08,2026-02-12 12:59:22
4598,7705,4,Excellent quality and fast shipping.,0.64,2024-08-03,2026-02-12 12:59:22
4599,7710,5,Great product! Highly recommend.,0.53,2023-10-19,2026-02-12 12:59:22
4600,7711,3,It's okay. Average product.,-0.14,2024-04-17,2026-02-12 12:59:22
4601,7711,4,Excellent quality and fast shipping.,0.55,2024-04-19,2026-02-12 12:59:22
4602,7713,5,Amazing! Will buy again.,0.89,2023-12-31,2026-02-12 12:59:22
4603,7717,5,Great product! Highly recommend.,0.52,2024-12-19,2026-02-12 12:59:22
4604,7728,4,Very satisfied with my purchase.,0.81,2024-03-06,2026-02-12 12:59:22
4605,7732,5,Very satisfied with my purchase.,0.66,2023-10-26,2026-02-12 12:59:22
4606,7732,3,It's okay. Average product.,-0.05,2023-07-03,2026-02-12 12:59:22
4607,7734,4,Great product! Highly recommend.,0.76,2024-08-19,2026-02-12 12:59:22
4608,7734,3,It's okay. Average product.,0.17,2024-06-10,2026-02-12 12:59:22
4609,7738,4,Excellent quality and fast shipping.,0.69,2024-10-25,2026-02-12 12:59:22
4610,7738,3,It's okay. Average product.,-0.16,2024-01-04,2026-02-12 12:59:22
4611,7740,4,Amazing! Will buy again.,1.0,2024-06-10,2026-02-12 12:59:22
4612,7740,4,Very satisfied with my purchase.,0.88,2024-04-06,2026-02-12 12:59:22
4613,7743,4,Excellent quality and fast shipping.,0.9,2023-12-15,2026-02-12 12:59:22
4614,7743,3,It's okay. Average product.,-0.02,2023-07-19,2026-02-12 12:59:22
4615,7749,2,Took too long to arrive.,-0.69,2024-12-08,2026-02-12 12:59:22
4616,7749,3,It's okay. Average product.,0.04,2024-11-19,2026-02-12 12:59:22
4617,7749,4,Perfect! Exceeded expectations.,0.57,2024-10-31,2026-02-12 12:59:22
4618,7750,4,Excellent quality and fast shipping.,0.69,2024-02-01,2026-02-12 12:59:22
4619,7750,4,Great product! Highly recommend.,0.61,2023-12-17,2026-02-12 12:59:22
4620,7751,5,Amazing! Will buy again.,0.67,2023-11-27,2026-02-12 12:59:22
4621,7753,3,It's okay. Average product.,-0.01,2023-01-25,2026-02-12 12:59:22
4622,7753,5,Amazing! Will buy again.,0.52,2024-06-18,2026-02-12 12:59:22
4623,7753,3,It's okay. Average product.,-0.12,2024-11-14,2026-02-12 12:59:22
4624,7754,5,Excellent quality and fast shipping.,0.67,2024-03-21,2026-02-12 12:59:22
4625,7754,4,Very satisfied with my purchase.,0.57,2024-11-09,2026-02-12 12:59:22
4626,7754,1,Took too long to arrive.,-0.63,2024-05-14,2026-02-12 12:59:22
4627,7756,4,Excellent quality and fast shipping.,0.96,2024-08-16,2026-02-12 12:59:22
4628,7758,5,Amazing! Will buy again.,0.83,2024-01-10,2026-02-12 12:59:22
4629,7762,4,Amazing! Will buy again.,0.96,2024-02-23,2026-02-12 12:59:22
4630,7762,2,Took too long to arrive.,-0.63,2024-07-23,2026-02-12 12:59:22
4631,7763,5,Amazing! Will buy again.,0.62,2024-09-07,2026-02-12 12:59:22
4632,7766,2,Not worth the price.,-0.67,2024-12-11,2026-02-12 12:59:22
4633,7767,2,Took too long to arrive.,-0.88,2024-09-16,2026-02-12 12:59:22
4634,7767,5,Perfect! Exceeded expectations.,0.94,2024-08-14,2026-02-12 12:59:22
4635,7767,5,Very satisfied with my purchase.,0.82,2024-09-23,2026-02-12 12:59:22
4636,7771,4,Very satisfied with my purchase.,0.52,2023-03-25,2026-02-12 12:59:22
4637,7775,5,Excellent quality and fast shipping.,0.56,2024-06-04,2026-02-12 12:59:22
4638,7776,5,Excellent quality and fast shipping.,0.64,2023-09-28,2026-02-12 12:59:22
4639,7778,5,Excellent quality and fast shipping.,0.94,2023-03-16,2026-02-12 12:59:22
4640,7778,3,It's okay. Average product.,-0.07,2024-11-22,2026-02-12 12:59:22
4641,7783,4,Great product! Highly recommend.,0.69,2024-10-13,2026-02-12 12:59:22
4642,7783,4,Very satisfied with my purchase.,0.72,2024-12-22,2026-02-12 12:59:22
4643,7785,2,Not as described. Disappointed.,-0.53,2024-05-24,2026-02-12 12:59:22
4644,7785,5,Excellent quality and fast shipping.,0.79,2024-01-13,2026-02-12 12:59:22
4645,7785,5,Excellent quality and fast shipping.,0.91,2024-07-27,2026-02-12 12:59:22
4646,7786,2,Not as described. Disappointed.,-0.44,2024-01-16,2026-02-12 12:59:22
4647,7794,5,Amazing! Will buy again.,0.95,2023-09-02,2026-02-12 12:59:22
4648,7794,2,Not worth the price.,-0.75,2022-07-19,2026-02-12 12:59:22
4649,7794,4,Amazing! Will buy again.,0.53,2023-04-24,2026-02-12 12:59:22
4650,7795,3,It's okay. Average product.,-0.06,2023-10-05,2026-02-12 12:59:22
4651,7795,2,Had to return it.,-0.85,2024-07-28,2026-02-12 12:59:22
4652,7795,4,Great product! Highly recommend.,0.78,2023-05-04,2026-02-12 12:59:22
4653,7796,5,Perfect! Exceeded expectations.,0.61,2024-10-28,2026-02-12 12:59:22
4654,7797,2,Took too long to arrive.,-0.78,2023-11-24,2026-02-12 12:59:22
4655,7797,3,It's okay. Average product.,-0.11,2022-10-20,2026-02-12 12:59:22
4656,7798,3,It's okay. Average product.,0.14,2024-10-05,2026-02-12 12:59:22
4657,7799,5,Great product! Highly recommend.,0.57,2024-09-17,2026-02-12 12:59:22
4658,7801,3,It's okay. Average product.,-0.05,2024-01-04,2026-02-12 12:59:22
4659,7803,2,Not as described. Disappointed.,-0.62,2023-06-11,2026-02-12 12:59:22
4660,7809,4,Great product! Highly recommend.,0.56,2022-12-13,2026-02-12 12:59:22
4661,7809,4,Excellent quality and fast shipping.,0.89,2023-08-30,2026-02-12 12:59:22
4662,7810,5,Amazing! Will buy again.,0.92,2024-06-18,2026-02-12 12:59:22
4663,7818,3,It's okay. Average product.,0.18,2024-09-09,2026-02-12 12:59:22
4664,7819,5,Great product! Highly recommend.,0.66,2024-03-11,2026-02-12 12:59:22
4665,7819,5,Excellent quality and fast shipping.,0.67,2024-02-17,2026-02-12 12:59:22
4666,7819,5,Perfect! Exceeded expectations.,0.72,2024-09-27,2026-02-12 12:59:22
4667,7827,5,Very satisfied with my purchase.,0.8,2024-12-24,2026-02-12 12:59:22
4668,7827,3,It's okay. Average product.,0.18,2024-06-10,2026-02-12 12:59:22
4669,7827,3,It's okay. Average product.,-0.05,2024-08-27,2026-02-12 12:59:22
4670,7833,4,Perfect! Exceeded expectations.,0.56,2023-08-22,2026-02-12 12:59:22
4671,7835,5,Great product! Highly recommend.,0.81,2023-05-27,2026-02-12 12:59:22
4672,7837,2,Not as described. Disappointed.,-0.33,2024-10-03,2026-02-12 12:59:22
4673,7840,5,Excellent quality and fast shipping.,0.57,2024-10-26,2026-02-12 12:59:22
4674,7840,3,It's okay. Average product.,0.11,2024-05-02,2026-02-12 12:59:22
4675,7840,5,Excellent quality and fast shipping.,0.66,2023-10-07,2026-02-12 12:59:22
4676,7847,4,Perfect! Exceeded expectations.,0.86,2023-03-09,2026-02-12 12:59:22
4677,7851,5,Perfect! Exceeded expectations.,0.93,2024-05-02,2026-02-12 12:59:22
4678,7854,4,Excellent quality and fast shipping.,0.68,2024-12-10,2026-02-12 12:59:22
4679,7855,4,Amazing! Will buy again.,0.75,2023-07-19,2026-02-12 12:59:22
4680,7858,5,Perfect! Exceeded expectations.,0.65,2024-02-25,2026-02-12 12:59:22
4681,7858,4,Great product! Highly recommend.,0.55,2024-01-10,2026-02-12 12:59:22
4682,7866,5,Very satisfied with my purchase.,0.76,2023-12-24,2026-02-12 12:59:22
4683,7866,5,Amazing! Will buy again.,0.55,2023-12-16,2026-02-12 12:59:22
4684,7867,5,Great product! Highly recommend.,0.83,2023-12-26,2026-02-12 12:59:22
4685,7867,4,Great product! Highly recommend.,0.88,2024-01-13,2026-02-12 12:59:22
4686,7869,5,Amazing! Will buy again.,0.61,2023-10-16,2026-02-12 12:59:22
4687,7869,5,Great product! Highly recommend.,0.86,2023-06-13,2026-02-12 12:59:22
4688,7869,5,Very satisfied with my purchase.,0.55,2022-07-11,2026-02-12 12:59:22
4689,7872,5,Very satisfied with my purchase.,0.68,2024-02-07,2026-02-12 12:59:22
4690,7874,3,It's okay. Average product.,0.04,2023-07-30,2026-02-12 12:59:22
4691,7874,5,Very satisfied with my purchase.,0.75,2024-11-06,2026-02-12 12:59:22
4692,7876,3,It's okay. Average product.,0.18,2024-12-09,2026-02-12 12:59:22
4693,7876,4,Amazing! Will buy again.,0.69,2024-12-04,2026-02-12 12:59:22
4694,7876,4,Very satisfied with my purchase.,0.61,2024-11-02,2026-02-12 12:59:22
4695,7878,4,Perfect! Exceeded expectations.,0.92,2024-11-11,2026-02-12 12:59:22
4696,7878,4,Perfect! Exceeded expectations.,0.73,2024-12-29,2026-02-12 12:59:22
4697,7878,5,Amazing! Will buy again.,0.83,2024-12-27,2026-02-12 12:59:22
4698,7879,5,Great product! Highly recommend.,0.51,2024-11-21,2026-02-12 12:59:22
4699,7879,4,Excellent quality and fast shipping.,0.83,2024-07-07,2026-02-12 12:59:22
4700,7883,4,Perfect! Exceeded expectations.,0.98,2024-12-13,2026-02-12 12:59:22
4701,7883,2,Had to return it.,-0.64,2024-12-24,2026-02-12 12:59:22
4702,7897,4,Perfect! Exceeded expectations.,0.69,2023-11-14,2026-02-12 12:59:22
4703,7905,3,It's okay. Average product.,-0.06,2024-11-23,2026-02-12 12:59:22
4704,7905,4,Great product! Highly recommend.,0.78,2024-09-20,2026-02-12 12:59:22
4705,7912,4,Great product! Highly recommend.,0.95,2024-06-18,2026-02-12 12:59:22
4706,7912,3,It's okay. Average product.,-0.02,2024-08-05,2026-02-12 12:59:22
4707,7916,4,Perfect! Exceeded expectations.,0.74,2024-12-30,2026-02-12 12:59:22
4708,7916,2,Had to return it.,-0.93,2024-09-11,2026-02-12 12:59:22
4709,7926,4,Very satisfied with my purchase.,0.58,2024-12-28,2026-02-12 12:59:22
4710,7926,4,Very satisfied with my purchase.,0.97,2024-02-25,2026-02-12 12:59:22
4711,7927,5,Very satisfied with my purchase.,0.74,2023-08-26,2026-02-12 12:59:22
4712,7927,2,Not as described. Disappointed.,-0.53,2023-07-22,2026-02-12 12:59:22
4713,7934,2,Not worth the price.,-0.42,2024-07-31,2026-02-12 12:59:22
4714,7934,2,Poor quality. Would not recommend.,-0.56,2024-12-27,2026-02-12 12:59:22
4715,7938,4,Excellent quality and fast shipping.,0.75,2024-02-07,2026-02-12 12:59:22
4716,7938,4,Perfect! Exceeded expectations.,0.61,2023-08-05,2026-02-12 12:59:22
4717,7938,5,Great product! Highly recommend.,0.68,2024-10-25,2026-02-12 12:59:22
4718,7940,5,Amazing! Will buy again.,0.57,2023-08-27,2026-02-12 12:59:22
4719,7947,3,It's okay. Average product.,0.09,2023-12-09,2026-02-12 12:59:22
4720,7948,5,Great product! Highly recommend.,0.63,2023-12-06,2026-02-12 12:59:22
4721,7949,4,Very satisfied with my purchase.,0.97,2023-08-06,2026-02-12 12:59:22
4722,7949,5,Great product! Highly recommend.,0.71,2024-03-20,2026-02-12 12:59:22
4723,7949,5,Great product! Highly recommend.,0.81,2024-08-04,2026-02-12 12:59:22
4724,7955,3,It's okay. Average product.,0.16,2024-11-09,2026-02-12 12:59:22
4725,7955,4,Very satisfied with my purchase.,0.71,2023-02-20,2026-02-12 12:59:22
